Response_Time,Availability,Throughput,Reliability,Latency,Service_Name,node_id,Availability_norm,Throughput_norm,Reliability_norm,Response_Time_norm,Latency_norm,qos_score,display_id,list_id,list_rank
109.0,93.0,29.9,83.0,3.0,EmptySA,1398,0.9247311827956989,0.6930232558139534,0.8928571428571429,0.9854623869549153,0.9993357648365981,0.908833422142277,Node_6,819,1
239.33,88.0,9.0,83.0,7.0,EdmServiceService,106,0.8709677419354839,0.20697674418604653,0.8928571428571429,0.9591472882303889,0.9983696045989228,0.8477127394138092,Node_4,819,2
271.0,93.0,3.9,73.0,44.6,ftreedistService,2009,0.9247311827956989,0.08837209302325581,0.7142857142857143,0.9527527576034744,0.9892876983647738,0.812079822701297,Node_3,819,3
195.0,89.0,0.8,73.0,6.4,seqretsplitService,313,0.8817204301075269,0.016279069767441864,0.7142857142857143,0.9680980158177306,0.9985145286345741,0.7874048000079348,Node_5,819,4
175.0,86.0,9.4,73.0,3.0,geographyRequests,901,0.8494623655913979,0.21627906976744188,0.7142857142857143,0.9721362416635875,0.9993357648365981,0.784939893868464,Node_2,819,5
197.0,89.0,28.6,60.0,16.0,checkidService,772,0.8817204301075269,0.6627906976744186,0.48214285714285715,0.967694193233145,0.996195744064153,0.7607026705492341,Node_9,819,6
53.0,83.0,21.0,60.0,4.0,XMLPortalService,1346,0.8172043010752689,0.48604651162790696,0.48214285714285715,0.9967694193233145,0.9990942247771792,0.718788415067576,Node_7,819,7
210.25,78.0,8.8,67.0,54.75,AMIWebServiceService,1194,0.7634408602150538,0.20232558139534887,0.6071428571428571,0.9650188686102648,0.9868360667616725,0.707547127718762,Node_1,819,8
239.22,85.0,7.7,53.0,53.22,AnalysisWSAppLabImplService,112,0.8387096774193549,0.17674418604651165,0.35714285714285715,0.9591694984725411,0.9872056230525833,0.6681097536675626,Node_10,819,9
193.36,51.0,8.0,67.0,74.52,UniversalThread,1408,0.4731182795698925,0.18372093023255814,0.6071428571428571,0.968429150337091,0.9820608197869617,0.5610538639815893,Node_8,819,10
118.33,96.0,7.0,73.0,8.66,GoogleSearchService,1944,0.956989247311828,0.16046511627906979,0.7142857142857143,0.9835785545978231,0.9979686481002875,0.8356525596174061,Node_3,820,1
124.33,94.0,7.1,73.0,10.0,GoogleSearchService,1380,0.9354838709677419,0.16279069767441862,0.7142857142857143,0.9823670868440659,0.9976449844206662,0.8249525944578265,Node_5,820,2
320.67,93.0,10.6,73.0,136.0,IT_x0040_Service_x0020_Webservices,1360,0.9247311827956989,0.2441860465116279,0.7142857142857143,0.942723823715289,0.9672109369338905,0.8203311635211895,Node_9,820,3
78.82,88.0,17.1,73.0,33.09,SkyNodeWS,1327,0.8709677419354839,0.3953488372093023,0.7142857142857143,0.9915560697563133,0.9920678244486848,0.8084470664387902,Node_1,820,4
95.0,83.0,24.1,73.0,3.0,SOAPReceive,2311,0.8172043010752689,0.5581395348837209,0.7142857142857143,0.988289145047015,0.9993357648365981,0.7926903532893299,Node_6,820,5
444.0,83.0,13.2,73.0,24.0,SiteInspectService,473,0.8172043010752689,0.30465116279069765,0.7142857142857143,0.9178221040368124,0.9942634235888022,0.7707442020741166,Node_8,820,6
352.5,86.0,4.5,73.0,267.5,wsStrings,952,0.8494623655913979,0.10232558139534885,0.7142857142857143,0.9362969872816077,0.9354484191203111,0.7706874319674909,Node_7,820,7
147.75,78.0,13.7,73.0,2.25,SessionService1,407,0.7634408602150538,0.31627906976744186,0.7142857142857143,0.9776383243785676,0.9995169198811623,0.7489782131388535,Node_2,820,8
517.67,63.0,6.3,67.0,9.34,ItestckvSOAPservice,355,0.6021505376344086,0.14418604651162792,0.6071428571428571,0.9029472991335986,0.9978044008598825,0.6196154736519522,Node_4,820,9
3625.06,64.0,1.3,73.0,3.94,EnGraphGPS,689,0.6129032258064516,0.027906976744186046,0.7142857142857143,0.275530168575738,0.9991087171807446,0.6076171362177347,Node_10,820,10
123.0,96.0,14.6,83.0,68.5,UniquesubsService,79,0.956989247311828,0.3372093023255814,0.8928571428571429,0.9826356288628154,0.9835148909446632,0.899985866649332,Node_2,821,1
166.0,83.0,24.6,83.0,14.0,AssociatedCheckerService,646,0.8172043010752689,0.5697674418604651,0.8928571428571429,0.9739534432942231,0.9966788241829907,0.8459039540076004,Node_1,821,2
79.35,96.0,19.1,67.0,24.59,FileService,1316,0.956989247311828,0.4418604651162791,0.6071428571428571,0.9914490567713979,0.994120914953745,0.822547090936094,Node_4,821,3
184.75,92.0,4.7,73.0,1.75,WebSitePulseService,1519,0.9139784946236559,0.10697674418604652,0.7142857142857143,0.9701676065637322,0.9996376899108718,0.8097963237096076,Node_3,821,4
414.0,86.0,10.5,73.0,74.5,ClientInformation,2326,0.8494623655913979,0.24186046511627907,0.7142857142857143,0.9238794428055978,0.9820656505881501,0.7822755278340321,Node_9,821,5
227.2,86.0,2.4,73.0,6.8,wordcountService,1989,0.8494623655913979,0.053488372093023255,0.7142857142857143,0.961596472205901,0.9984179126108065,0.7733175309672923,Node_6,821,6
322.65,95.0,7.6,60.0,0.75,XigniteSecurity,2369,0.946236559139785,0.1744186046511628,0.48214285714285715,0.9423240393565492,0.9998792299702906,0.7589398157070824,Node_8,821,7
91.0,85.0,28.0,60.0,1.0,interop2C,1247,0.8387096774193549,0.6488372093023256,0.48214285714285715,0.9890967902161865,0.9998188449554358,0.739935810578947,Node_7,821,8
604.33,63.0,6.8,67.0,6.66,BankServiceService,2374,0.6021505376344086,0.1558139534883721,0.6071428571428571,0.8854496665435008,0.9984517282191252,0.6192671396884031,Node_5,821,9
585.4,51.0,2.0,73.0,398.4,SQLDataInterop,2338,0.4731182795698925,0.044186046511627906,0.7142857142857143,0.8892718473066044,0.903830825342383,0.5733920116386735,Node_10,821,10
333.4,97.0,12.1,73.0,11.2,tranalignService,1939,0.967741935483871,0.27906976744186046,0.7142857142857143,0.9401534929644011,0.9973551363493636,0.84600246109125,Node_4,822,1
102.5,89.0,3.1,80.0,47.5,ccydemo,2282,0.8817204301075269,0.06976744186046512,0.8392857142857143,0.9867748103548187,0.9885872321924591,0.8290560659494741,Node_9,822,2
235.25,94.0,8.1,73.0,93.5,WSDLInteropTestDocLitService,2096,0.9354838709677419,0.18604651162790697,0.7142857142857143,0.9599710863029437,0.9774763894591918,0.823664698728501,Node_7,822,3
124.67,89.0,2.1,73.0,39.0,ReportService,1422,0.8817204301075269,0.046511627906976744,0.7142857142857143,0.9822984370046863,0.9906403226975193,0.7898432701930101,Node_10,822,4
440.75,89.0,1.3,73.0,13.0,SMSGateway,375,0.8817204301075269,0.027906976744186046,0.7142857142857143,0.9184783157367642,0.9969203642424096,0.7847644166429258,Node_2,822,5
382.6,87.0,3.5,73.0,4.8,redataService,1289,0.8602150537634409,0.07906976744186046,0.7142857142857143,0.930219457383593,0.9989009927296442,0.7783395286783598,Node_6,822,6
179.0,79.0,2.8,73.0,29.75,XfccBasic,616,0.7741935483870968,0.0627906976744186,0.7142857142857143,0.9713285964944162,0.9928745682471438,0.7365829791024084,Node_3,822,7
455.94,64.0,4.9,53.0,17.53,TexServices,586,0.6129032258064516,0.1116279069767442,0.35714285714285715,0.915411283206836,0.9958261877732423,0.548519590755803,Node_1,822,8
506.85,21.0,6.3,60.0,6.2,OnlineMessenger,1076,0.15053763440860216,0.14418604651162792,0.48214285714285715,0.9051319793162071,0.9985628366464578,0.35650532787419353,Node_8,822,9
64.96,18.0,4.3,60.0,5.15,AmazonSearchService,40,0.11827956989247312,0.09767441860465116,0.48214285714285715,0.994354560267492,0.9988164537088478,0.3432420324422458,Node_5,822,10
82.25,99.0,22.7,73.0,6.75,SdssFields,632,0.989247311827957,0.5255813953488372,0.7142857142857143,0.9908635140237488,0.9984299896137775,0.8766515259620832,Node_10,823,1
517.0,83.0,14.5,83.0,375.0,EmptySA,2444,0.8172043010752689,0.33488372093023255,0.8928571428571429,0.9030825796994348,0.9094828627327842,0.8196941525910527,Node_2,823,2
115.4,97.0,10.1,67.0,59.36,TNPubServicesXML,329,0.967741935483871,0.23255813953488372,0.6071428571428571,0.9841701546842411,0.9857225670877515,0.8129172973339612,Node_5,823,3
166.0,86.0,25.7,73.0,100.0,NRA_x0020_ILA_x0020_News_x0020_and_x0020_Updates_x0020_Syndication,620,0.8494623655913979,0.5953488372093023,0.7142857142857143,0.9739534432942231,0.9759063790729693,0.8087823146751655,Node_3,823,4
111.33,95.0,11.0,67.0,31.8,ForumSecure,1031,0.946236559139785,0.2534883720930233,0.6071428571428571,0.9849919336438729,0.9923794111253351,0.8040594798274605,Node_8,823,5
156.29,93.0,0.8,60.0,52.29,SMSTextMessaging,1671,0.9247311827956989,0.016279069767441864,0.48214285714285715,0.9759140019423866,0.9874302553078428,0.7390493244527854,Node_6,823,6
205.33,90.0,3.5,60.0,48.33,CurrencyRates,60,0.8924731182795699,0.07906976744186046,0.48214285714285715,0.9660122721683456,0.9883867539431415,0.7265117848126503,Node_4,823,7
260.69,78.0,4.7,67.0,27.46,HotelFunctionsService,2248,0.7634408602150538,0.10697674418604652,0.6071428571428571,0.9548344630270138,0.9934276949832129,0.7009477220268754,Node_1,823,8
308.0,85.0,2.8,53.0,93.74,AnalysisWSAppLabImplService,2073,0.8387096774193549,0.0627906976744186,0.35714285714285715,0.9452820397886392,0.9774184198449314,0.6589299560449775,Node_9,823,9
116.5,56.0,7.0,73.0,1.75,LandmarkService,1006,0.5268817204301075,0.16046511627906979,0.7142857142857143,0.9839480522627189,0.9996376899108718,0.6207347667595604,Node_7,823,10
173.0,100.0,18.3,73.0,27.0,WSCitationImplService,2342,1.0,0.4232558139534884,0.7142857142857143,0.9725400642481732,0.9935388034105457,0.8736543375492486,Node_6,824,1
142.0,96.0,29.3,73.0,17.0,Testtool,788,0.956989247311828,0.6790697674418604,0.7142857142857143,0.9787993143092514,0.9959542040047342,0.8697903511015432,Node_7,824,2
214.0,86.0,17.8,80.0,2.0,SwissCities,690,0.8494623655913979,0.4116279069767442,0.8392857142857143,0.9642617012641665,0.999577304896017,0.8349605401876463,Node_5,824,3
119.0,92.0,14.0,73.0,42.25,Articles,1180,0.9139784946236559,0.3232558139534884,0.7142857142857143,0.9834432740319868,0.9898553175044081,0.8244551404437174,Node_9,824,4
79.35,96.0,19.1,67.0,24.59,FileService,1316,0.956989247311828,0.4418604651162791,0.6071428571428571,0.9914490567713979,0.994120914953745,0.822547090936094,Node_8,824,5
112.33,86.0,1.7,73.0,1.0,ASPFAQs,2166,0.8494623655913979,0.037209302325581395,0.7142857142857143,0.9847900223515801,0.9998188449554358,0.7738721689959075,Node_3,824,6
111.5,72.0,21.3,73.0,1.0,GetInfoByNameService,2373,0.6989247311827957,0.49302325581395345,0.7142857142857143,0.9849576087241831,0.9998188449554358,0.7290173205003335,Node_10,824,7
527.5,72.0,7.2,73.0,21.0,EasyAmazonService,1413,0.6989247311827957,0.16511627906976745,0.7142857142857143,0.90096251113036,0.9949880437670587,0.7012212377027235,Node_1,824,8
38.0,71.0,1.9,67.0,0.88,SCADA_LM,1732,0.6881720430107527,0.04186046511627906,0.6071428571428571,0.9997980887077071,0.9998478297625661,0.6623973544334566,Node_4,824,9
267.0,63.0,3.4,60.0,15.33,DictmetaService,1183,0.6021505376344086,0.07674418604651162,0.48214285714285715,0.9535604027726459,0.9963575759039637,0.5808964923470936,Node_2,824,10
172.0,89.0,29.5,89.0,2.0,VasService,623,0.8817204301075269,0.6837209302325581,1.0,0.972741975540466,0.999577304896017,0.9180180971053884,Node_4,825,1
105.6,100.0,19.2,73.0,0.6,DOTSEmailValidate,2269,1.0,0.44418604651162785,0.7142857142857143,0.9861488853487108,0.9999154609792034,0.8763834154881117,Node_1,825,2
202.4,89.0,1.0,73.0,9.2,nthseqService,600,0.8817204301075269,0.020930232558139535,0.7142857142857143,0.9666038722547636,0.9978382164682013,0.7875702631689274,Node_9,825,3
146.5,86.0,10.7,73.0,75.0,RetrieveSingleRegistrationManager,1491,0.8494623655913979,0.24651162790697673,0.7142857142857143,0.9778907134939335,0.9819448805584406,0.7861802567861019,Node_10,825,4
397.0,88.0,1.4,60.0,169.67,SIMPS,2255,0.8709677419354839,0.03023255813953488,0.48214285714285715,0.9273119347745762,0.9590782831332576,0.7079654672729586,Node_5,825,5
42.7,67.0,7.6,67.0,2.3,LM_GIS,1565,0.6451612903225806,0.1744186046511628,0.6071428571428571,0.9988491056339308,0.9995048428781913,0.6496474316001386,Node_2,825,6
424.57,50.0,1.7,73.0,328.57,ZipCode,510,0.46236559139784944,0.037209302325581395,0.7142857142857143,0.9217452404460625,0.9206975676916016,0.5708413057525376,Node_7,825,7
425.0,56.0,6.1,58.0,10.0,WhiteMesaSoap12AddTestSvc,1141,0.5268817204301075,0.13953488372093023,0.44642857142857145,0.9216584185903766,0.9976449844206662,0.5346939453686478,Node_6,825,8
539.72,23.0,4.0,60.0,146.94,IXMLWSservice,506,0.17204301075268819,0.09069767441860464,0.48214285714285715,0.8984951551385414,0.9645684886838483,0.36098024244587557,Node_8,825,9
113.75,8.0,9.2,67.0,3.85,sugarsoap,794,0.010752688172043012,0.2116279069767442,0.6071428571428571,0.9845033083165242,0.999130455786092,0.333943154689872,Node_3,825,10
317.0,95.0,23.8,73.0,22.0,DownloadService,801,0.946236559139785,0.5511627906976744,0.7142857142857143,0.9434648381580036,0.99474650370764,0.8534452484975801,Node_9,826,1
438.0,98.0,10.0,73.0,61.0,WebService,2162,0.978494623655914,0.2302325581395349,0.7142857142857143,0.9190335717905695,0.9853264413903046,0.8459103506207426,Node_2,826,2
239.05,97.0,8.8,67.0,37.38,StreamContentService,127,0.967741935483871,0.20232558139534887,0.6071428571428571,0.9592038233922309,0.9910316175937779,0.8095896450776292,Node_4,826,3
131.67,88.0,6.9,73.0,9.0,GoogleSearchService,1906,0.8709677419354839,0.15813953488372096,0.7142857142857143,0.9808850579586365,0.997886524480085,0.7923015567788633,Node_8,826,4
130.5,86.0,7.9,73.0,2.0,SportingGoodsFinder,2341,0.8494623655913979,0.1813953488372093,0.7142857142857143,0.9811212941706191,0.999577304896017,0.7832285634065997,Node_1,826,5
515.2,86.0,9.2,73.0,8.8,showalignService,58,0.8494623655913979,0.2116279069767442,0.7142857142857143,0.903446020025562,0.9979348324919688,0.7799545813396813,Node_10,826,6
518.8,97.0,9.7,58.0,8.8,lindnaService,1926,0.967741935483871,0.22325581395348837,0.44642857142857145,0.9027191393733077,0.9979348324919688,0.7594643218846185,Node_5,826,7
135.27,81.0,1.5,60.0,2.87,Interop,334,0.7956989247311828,0.03255813953488372,0.48214285714285715,0.9801581773063821,0.9993671650443227,0.6766982877502171,Node_6,826,8
473.67,63.0,7.9,67.0,7.34,DistrictServiceService,969,0.6021505376344086,0.1813953488372093,0.6071428571428571,0.9118313959944838,0.9982874809787203,0.6227221248216159,Node_3,826,9
324.44,31.0,4.9,60.0,123.94,IXMLWSservice,1040,0.25806451612903225,0.1116279069767442,0.48214285714285715,0.941962618143345,0.9701239100504818,0.40865686803325035,Node_7,826,10
109.6,99.0,19.3,73.0,1.0,NewsNArticles,122,0.989247311827957,0.44651162790697674,0.7142857142857143,0.9853412401795395,0.9998188449554358,0.871101873459591,Node_6,827,1
115.0,83.0,22.3,83.0,4.0,EmptySA,74,0.8172043010752689,0.5162790697674419,0.8928571428571429,0.9842509192011581,0.9990942247771792,0.8431842284516208,Node_3,827,2
114.58,95.0,13.3,67.0,32.45,A.D.A.M._x002C__x0020_Inc._x0020_-_x0020_Content_x0020_Service,1420,0.946236559139785,0.30697674418604654,0.6071428571428571,0.9843357219439212,0.992222410086713,0.8075729129564021,Node_9,827,3
131.38,99.0,15.4,60.0,12.19,MainService,2225,0.989247311827957,0.35581395348837214,0.48214285714285715,0.9809436122334013,0.997116011690539,0.7949358806702369,Node_1,827,4
713.2,99.0,7.9,58.0,15.8,abiviewService,2033,0.989247311827957,0.1813953488372093,0.44642857142857145,0.8634675841515789,0.9962440520760367,0.7646940632463737,Node_8,827,5
857.0,83.0,6.4,73.0,3.0,CounterDeleteInformationWS,2263,0.8172043010752689,0.14651162790697675,0.7142857142857143,0.8344327403198679,0.9993357648365981,0.7549725496986803,Node_2,827,6
141.5,93.0,15.9,50.0,11.38,Service,2191,0.9247311827956989,0.3674418604651163,0.30357142857142855,0.9789002699553978,0.9973116591386681,0.7097587277328754,Node_5,827,7
353.17,66.0,2.3,80.0,42.84,Service,2272,0.6344086021505376,0.05116279069767441,0.8392857142857143,0.9361617067157715,0.989712808869351,0.7008584036900457,Node_4,827,8
894.5,56.0,3.0,83.0,715.25,Authentication,2494,0.5268817204301075,0.06744186046511627,0.8928571428571429,0.8268610668588863,0.827298857515519,0.6461288421209928,Node_10,827,9
167.5,55.0,6.3,67.0,26.67,adid_apiService,1024,0.5161290322580645,0.14418604651162792,0.6071428571428571,0.9736505763557839,0.9936185116301538,0.5810414307428771,Node_7,827,10
465.0,83.0,9.1,83.0,63.0,BankValSOAP,1079,0.8172043010752689,0.20930232558139536,0.8928571428571429,0.9135819668986628,0.9848433612714669,0.817044727900004,Node_10,828,1
268.11,96.0,8.3,67.0,0.72,zbozi,2097,0.956989247311828,0.19069767441860466,0.6071428571428571,0.9533362812382009,0.999886476172073,0.8036369736017573,Node_7,828,2
68.0,86.0,18.3,73.0,3.0,COTS,1375,0.8494623655913979,0.4232558139534884,0.7142857142857143,0.9937407499389218,0.9993357648365981,0.8001862634076381,Node_2,828,3
103.4,85.0,18.8,73.0,0.4,DOTSFastTax,2356,0.8387096774193549,0.43488372093023253,0.7142857142857143,0.9865930901917552,0.9999637689910873,0.7951506396889338,Node_5,828,4
220.6,90.0,1.3,73.0,9.2,btwistedService,232,0.8924731182795699,0.027906976744186046,0.7142857142857143,0.9629290867350337,0.9978382164682013,0.7931668478979923,Node_6,828,5
99.0,83.0,17.1,73.0,4.0,UofA,1053,0.8172043010752689,0.3953488372093023,0.7142857142857143,0.9874814998778436,0.9990942247771792,0.7817622330996993,Node_3,828,6
38.0,71.0,21.1,73.0,2.0,XarayaSoap,1653,0.6881720430107527,0.4883720930232558,0.7142857142857143,0.9997980887077071,0.999577304896017,0.7243044931491102,Node_1,828,7
409.0,84.0,1.0,53.0,167.0,AnalysisWSAppLabImplService,966,0.8279569892473119,0.020930232558139535,0.35714285714285715,0.924888999267062,0.959723195091906,0.6482210316418842,Node_9,828,8
606.5,56.0,3.3,67.0,311.5,JurisdictionLookupService,1306,0.5268817204301075,0.07441860465116279,0.6071428571428571,0.8850115190392253,0.9248206565058815,0.571263244397002,Node_8,828,9
325.97,12.0,3.5,67.0,25.23,otoMotoWebApi,980,0.053763440860215055,0.07906976744186046,0.6071428571428571,0.9416536938661368,0.9939663293157172,0.3434043866075664,Node_4,828,10
91.8,97.0,24.7,73.0,8.8,SendCustomForm,98,0.967741935483871,0.5720930232558139,0.7142857142857143,0.9889352611823521,0.9979348324919688,0.8688395219268898,Node_5,829,1
242.67,99.0,9.6,73.0,45.0,YourHost,1740,0.989247311827957,0.22093023255813954,0.7142857142857143,0.9584729045141307,0.9891910823410063,0.8535546046345583,Node_10,829,2
322.0,95.0,21.8,73.0,132.0,FlightScheduleAggregatorService,1792,0.946236559139785,0.5046511627906977,0.7142857142857143,0.9424552816965395,0.9681770971715659,0.8485034060842489,Node_8,829,3
172.0,98.0,6.1,73.0,1.0,GeoIPService,1034,0.978494623655914,0.13953488372093023,0.7142857142857143,0.972741975540466,0.9998188449554358,0.844409809584934,Node_3,829,4
221.2,92.0,14.2,73.0,9.2,textsearchService,1232,0.9139784946236559,0.32790697674418606,0.7142857142857143,0.9628079399596582,0.9978382164682013,0.8239214555801176,Node_1,829,5
135.33,86.0,10.1,73.0,8.0,GoogleSearchService,1004,0.8494623655913979,0.23255813953488372,0.7142857142857143,0.9801460626288446,0.9981280645395039,0.7864794092705188,Node_4,829,6
191.0,83.0,21.0,67.0,12.0,wsdl,1573,0.8172043010752689,0.48604651162790696,0.6071428571428571,0.968905660986902,0.9971619043018285,0.7543010166108314,Node_7,829,7
119.5,71.0,15.8,73.0,61.0,TimeService,1248,0.6881720430107527,0.36511627906976746,0.7142857142857143,0.9833423183858404,0.9853264413903046,0.714035197882113,Node_2,829,8
349.58,66.0,2.3,80.0,36.58,Service,2143,0.6344086021505376,0.05116279069767441,0.8392857142857143,0.9368865682551029,0.9912248496413131,0.7010076050742089,Node_9,829,9
1336.75,47.0,3.0,67.0,41.5,Webservices.nl,2105,0.43010752688172044,0.06744186046511627,0.6071428571428571,0.737565797842376,0.9900364725489722,0.5169260641118435,Node_6,829,10
179.5,98.0,8.0,80.0,0.5,iMobilWS,2298,0.978494623655914,0.18372093023255814,0.8392857142857143,0.9712276408482697,0.9999396149851453,0.8847640681242717,Node_10,830,1
165.0,100.0,23.4,73.0,2.0,FastCompletion,1035,1.0,0.541860465116279,0.7142857142857143,0.9741553545865159,0.999577304896017,0.882075775696455,Node_5,830,2
146.88,92.0,13.4,73.0,11.88,ContentFinder,919,0.9139784946236559,0.30930232558139537,0.7142857142857143,0.9778139872028623,0.9971908891089587,0.8236382519638198,Node_1,830,3
136.4,90.0,5.9,73.0,10.8,SoapTest,527,0.8924731182795699,0.13488372093023257,0.7142857142857143,0.9799300175460913,0.997451752373131,0.8014103816651579,Node_2,830,4
131.15,90.0,14.0,60.0,1.23,XWebNews,827,0.8924731182795699,0.3232558139534884,0.48214285714285715,0.9809900518306288,0.9997632907417696,0.7445568270229187,Node_6,830,5
91.0,85.0,28.0,60.0,1.0,interop2C,1247,0.8387096774193549,0.6488372093023256,0.48214285714285715,0.9890967902161865,0.9998188449554358,0.739935810578947,Node_7,830,6
1510.33,82.0,3.2,73.0,19.66,WSMafftService,1991,0.8064516129032258,0.07209302325581396,0.7142857142857143,0.7025180357261841,0.9953117074466801,0.73556536925812,Node_4,830,7
718.0,86.0,3.3,67.0,54.5,VSOiService,183,0.8494623655913979,0.07441860465116279,0.6071428571428571,0.8624984099485732,0.9868964517765272,0.7351923981458528,Node_3,830,8
282.0,85.0,3.7,53.0,69.7,AnalysisWSAppLabImplService,1682,0.8387096774193549,0.08372093023255814,0.35714285714285715,0.9505317333882533,0.9832250428733605,0.6610634588756958,Node_8,830,9
329.8,51.0,6.0,73.0,30.6,Departements,485,0.4731182795698925,0.1372093023255814,0.7142857142857143,0.9408803736166552,0.9926692591966376,0.5889644750444234,Node_9,830,10
490.0,98.0,12.0,73.0,140.0,IT_x0040_Service_x0020_Webservices,2261,0.978494623655914,0.27674418604651163,0.7142857142857143,0.9085341845913416,0.9662447766962151,0.8470396200408536,Node_9,831,1
309.2,96.0,12.6,73.0,10.6,waterService,2453,0.956989247311828,0.29069767441860467,0.7142857142857143,0.9450397462378879,0.9975000603850148,0.8417372779270968,Node_2,831,2
125.33,94.0,7.9,73.0,10.33,GoogleSearchService,2385,0.9354838709677419,0.1813953488372093,0.7142857142857143,0.9821651755517731,0.997565276201058,0.8261747406689409,Node_8,831,3
233.0,89.0,1.6,73.0,8.8,dregService,367,0.8817204301075269,0.03488372093023256,0.7142857142857143,0.9604253867106025,0.9979348324919688,0.7880953001463358,Node_4,831,4
260.0,83.0,15.5,73.0,10.0,RandomBushismService,364,0.8172043010752689,0.3581395348837209,0.7142857142857143,0.9549737818186957,0.9976449844206662,0.7770154435082584,Node_7,831,5
390.2,91.0,11.0,58.0,8.6,danService,1418,0.9032258064516129,0.2534883720930233,0.44642857142857145,0.9286849315621675,0.9979831405038525,0.730957909479786,Node_1,831,6
338.0,66.0,4.5,80.0,65.08,Service,1603,0.6344086021505376,0.10232558139534885,0.8392857142857143,0.9392247010198539,0.9843409579478757,0.7041169610932004,Node_10,831,7
206.4,60.0,6.7,78.0,7.6,ITicTacToeservice,1936,0.5698924731182796,0.15348837209302327,0.8035714285714286,0.9657962270855923,0.9982246805632713,0.6672555340893522,Node_6,831,8
140.67,63.0,4.2,60.0,3.0,NavigatePublicationTarget,758,0.6021505376344086,0.09534883720930233,0.48214285714285715,0.9790678563280009,0.9993357648365981,0.5840374149336006,Node_5,831,9
374.25,56.0,5.4,60.0,45.75,IAddressservice,1438,0.5268817204301075,0.12325581395348839,0.48214285714285715,0.9319054166742383,0.9890099272964421,0.544429933591453,Node_3,831,10
226.0,97.0,14.6,73.0,11.2,descseqService,1902,0.967741935483871,0.3372093023255814,0.7142857142857143,0.9618387657566525,0.9973551363493636,0.8513267757632373,Node_7,832,1
99.0,88.0,0.7,73.0,53.0,OcrService,505,0.8709677419354839,0.013953488372093023,0.7142857142857143,0.9874814998778436,0.9872587618656554,0.7824154583861662,Node_5,832,2
260.0,83.0,15.5,73.0,10.0,RandomBushismService,364,0.8172043010752689,0.3581395348837209,0.7142857142857143,0.9549737818186957,0.9976449844206662,0.7770154435082584,Node_4,832,3
122.0,86.0,14.5,67.0,3.0,interopLabEchoHeader,238,0.8494623655913979,0.33488372093023255,0.6071428571428571,0.9828375401551083,0.9993357648365981,0.7614217435675493,Node_2,832,4
224.0,78.0,3.9,73.0,1.75,NumberGuess,258,0.7634408602150538,0.08837209302325581,0.7142857142857143,0.9622425883412382,0.9996376899108718,0.732757977557308,Node_8,832,5
325.3,86.0,1.4,53.0,91.52,AnalysisWSAppLabImplService,2361,0.8494623655913979,0.03023255813953488,0.35714285714285715,0.9417889744319731,0.9779546387768412,0.661937450567491,Node_1,832,6
303.74,85.0,4.5,53.0,110.44,AnalysisWSAppLabImplService,2024,0.8387096774193549,0.10232558139534885,0.35714285714285715,0.9461421818938068,0.9733847008526364,0.6613552552107921,Node_10,832,7
411.83,85.0,0.4,53.0,142.96,AnalysisWSAppLabImplService,150,0.8387096774193549,0.006976744186046512,0.35714285714285715,0.9243175903098733,0.9655298181203352,0.6530158668320387,Node_6,832,8
503.0,16.0,5.0,67.0,43.71,Service,2449,0.0967741935483871,0.11395348837209303,0.6071428571428571,0.9059093377915347,0.9895026690176566,0.36455463244564235,Node_3,832,9
400.57,16.0,4.3,67.0,94.86,Service2,1756,0.0967741935483871,0.09767441860465116,0.6071428571428571,0.9265911114610907,0.9771478949783822,0.36402422936749373,Node_9,832,10
130.75,95.0,21.7,73.0,8.0,CafePressServices,701,0.946236559139785,0.5023255813953488,0.7142857142857143,0.9810708163475459,0.9981280645395039,0.8529216754898427,Node_3,833,1
182.0,83.0,20.4,83.0,6.0,IgetNumbersservice,365,0.8172043010752689,0.47209302325581387,0.8928571428571429,0.9707228626175376,0.9986111446583416,0.8393024763312413,Node_8,833,2
112.0,83.0,37.7,73.0,1.0,WarrantyClaimWebService,1160,0.8172043010752689,0.8744186046511628,0.7142857142857143,0.9848566530780367,0.9998188449554358,0.813589441472414,Node_1,833,3
386.0,87.0,20.5,73.0,13.0,XPIWS,1836,0.8602150537634409,0.47441860465116276,0.7142857142857143,0.9295329589897974,0.9969203642424096,0.8045313987572554,Node_7,833,4
255.0,98.0,1.3,67.0,40.8,ehmmpfamService,7,0.978494623655914,0.027906976744186046,0.6071428571428571,0.95598333828016,0.9902055505905654,0.8030623632073287,Node_2,833,5
213.0,85.0,1.8,73.0,8.2,oddcompService,947,0.8387096774193549,0.03953488372093023,0.7142857142857143,0.9644636125564594,0.9980797565276202,0.7671791724574858,Node_10,833,6
787.47,95.0,4.5,58.0,84.6,CotizadorService,1583,0.946236559139785,0.10232558139534885,0.44642857142857145,0.8484716324729893,0.9796260959880196,0.7358060857658829,Node_4,833,7
399.6,52.0,1.5,67.0,227.8,Utility,345,0.4838709677419355,0.03255813953488372,0.6071428571428571,0.9267869654146147,0.9450375594792396,0.5511006647312218,Node_6,833,8
430.5,40.0,3.3,73.0,13.25,NewsServices,59,0.3548387096774194,0.07441860465116279,0.7142857142857143,0.9205479064827659,0.9968599792275549,0.5245598960315349,Node_5,833,9
